Source,Target,Type
4383,4812,Undirected
4383,4873,Undirected
4383,5001,Undirected
4383,5298,Undirected
4383,5417,Undirected
4383,5420,Undirected
4383,5515,Undirected
4383,5518,Undirected
4383,6794,Undirected
4383,6928,Undirected
4383,7046,Undirected
4383,7108,Undirected
4383,7162,Undirected
4383,7423,Undirected
4383,7544,Undirected
4384,5024,Undirected
4387,4388,Undirected
4387,4411,Undirected
4387,5721,Undirected
4387,7302,Undirected
4388,4411,Undirected
4388,5721,Undirected
4388,7302,Undirected
4389,5110,Undirected
4389,5411,Undirected
4389,5666,Undirected
4389,6645,Undirected
4390,4818,Undirected
4390,6823,Undirected
4391,4470,Undirected
4391,4529,Undirected
4391,6627,Undirected
4392,6077,Undirected
4392,6414,Undirected
4392,6965,Undirected
4393,6104,Undirected
4393,6477,Undirected
4393,4543,Undirected
4394,4894,Undirected
4395,4928,Undirected
4395,5559,Undirected
4395,6343,Undirected
4396,4481,Undirected
4396,6340,Undirected
4396,7280,Undirected
4397,6202,Undirected
4397,6667,Undirected
4397,7549,Undirected
4398,7320,Undirected
4398,7321,Undirected
4399,4756,Undirected
4399,5226,Undirected
4399,5297,Undirected
4399,5794,Undirected
4399,6153,Undirected
4399,7343,Undirected
4401,4666,Undirected
4401,4944,Undirected
4402,5343,Undirected
4403,4598,Undirected
4403,4940,Undirected
4403,4970,Undirected
4403,5074,Undirected
4403,5083,Undirected
4403,5445,Undirected
4403,5988,Undirected
4403,6008,Undirected
4403,6073,Undirected
4403,6469,Undirected
4403,6619,Undirected
4403,7070,Undirected
4403,7228,Undirected
4403,7356,Undirected
4403,7357,Undirected
4403,7370,Undirected
4403,7519,Undirected
4404,5677,Undirected
4404,6349,Undirected
4404,6971,Undirected
4404,7047,Undirected
4404,7322,Undirected
4404,5021,Undirected
4404,5027,Undirected
4404,5041,Undirected
4404,5376,Undirected
4404,5678,Undirected
4404,6328,Undirected
4404,7268,Undirected
4404,7373,Undirected
4405,5014,Undirected
4405,5273,Undirected
4407,4435,Undirected
4407,4764,Undirected
4407,4796,Undirected
4407,5245,Undirected
4407,5359,Undirected
4407,5739,Undirected
4407,5964,Undirected
4407,6159,Undirected
4407,6424,Undirected
4407,6681,Undirected
4407,6865,Undirected
4407,7183,Undirected
4407,7330,Undirected
4409,5130,Undirected
4409,5131,Undirected
4409,5778,Undirected
4409,6147,Undirected
4409,6456,Undirected
4409,4435,Undirected
4409,4498,Undirected
4409,4764,Undirected
4409,4883,Undirected
4409,5205,Undirected
4409,5338,Undirected
4409,5546,Undirected
4409,5881,Undirected
4409,6159,Undirected
4409,6183,Undirected
4409,7520,Undirected
4409,4923,Undirected
4409,5340,Undirected
4409,5643,Undirected
4409,6294,Undirected
4409,6493,Undirected
4409,6922,Undirected
4410,5682,Undirected
4410,6243,Undirected
4410,7063,Undirected
4410,7283,Undirected
4410,6133,Undirected
4410,4624,Undirected
4410,4653,Undirected
4410,5206,Undirected
4410,5268,Undirected
4410,5549,Undirected
4410,5880,Undirected
4410,5964,Undirected
4410,6126,Undirected
4410,6208,Undirected
4410,6295,Undirected
4410,6531,Undirected
4410,6978,Undirected
4410,7352,Undirected
4410,4624,Undirected
4410,4653,Undirected
4410,5206,Undirected
4410,5268,Undirected
4410,5549,Undirected
4410,5701,Undirected
4410,5880,Undirected
4410,5964,Undirected
4410,6126,Undirected
4410,6208,Undirected
4410,6295,Undirected
4410,6531,Undirected
4410,6978,Undirected
4410,7352,Undirected
4411,5721,Undirected
4411,7302,Undirected
4411,5015,Undirected
4411,5057,Undirected
4411,5134,Undirected
4411,5616,Undirected
4411,5702,Undirected
4411,5953,Undirected
4411,6045,Undirected
4411,7393,Undirected
4411,7445,Undirected
4411,7510,Undirected
4411,7533,Undirected
4411,7548,Undirected
4411,5469,Undirected
4411,5428,Undirected
4411,6275,Undirected
4411,6277,Undirected
4411,6591,Undirected
4411,7316,Undirected
4411,4883,Undirected
4411,5337,Undirected
4411,4509,Undirected
4411,4868,Undirected
4411,5367,Undirected
4411,6277,Undirected
4411,6780,Undirected
4412,4609,Undirected
4412,5840,Undirected
4412,6844,Undirected
4412,7075,Undirected
4412,5985,Undirected
4412,6180,Undirected
4412,6219,Undirected
4412,6258,Undirected
4412,6617,Undirected
4412,5492,Undirected
4412,5530,Undirected
4412,5985,Undirected
4412,6258,Undirected
4412,7028,Undirected
4412,7075,Undirected
4413,6034,Undirected
4414,5151,Undirected
4414,7318,Undirected
4414,7330,Undirected
4414,4947,Undirected
4414,5382,Undirected
4414,5970,Undirected
4414,6089,Undirected
4414,6493,Undirected
4414,6808,Undirected
4414,7349,Undirected
4414,4431,Undirected
4414,5671,Undirected
4414,5922,Undirected
4414,5923,Undirected
4414,6061,Undirected
4414,7200,Undirected
4414,5359,Undirected
4414,5839,Undirected
4414,6409,Undirected
4415,4545,Undirected
4415,4663,Undirected
4415,4696,Undirected
4415,4762,Undirected
4415,5084,Undirected
4415,5341,Undirected
4415,5497,Undirected
4415,5608,Undirected
4415,5675,Undirected
4415,6063,Undirected
4415,6064,Undirected
4415,6409,Undirected
4415,6528,Undirected
4415,6835,Undirected
4415,7318,Undirected
4417,4526,Undirected
4417,4759,Undirected
4417,4832,Undirected
4417,5620,Undirected
4417,6940,Undirected
4417,7232,Undirected
4417,7459,Undirected
4417,7491,Undirected
4418,4506,Undirected
4418,6599,Undirected
4419,5126,Undirected
4419,5467,Undirected
4419,5713,Undirected
4419,6840,Undirected
4419,7100,Undirected
4419,7566,Undirected
4420,5637,Undirected
4420,7035,Undirected
4421,6242,Undirected
4421,6486,Undirected
4422,6321,Undirected
4422,6687,Undirected
4422,6975,Undirected
4423,4830,Undirected
4423,4889,Undirected
4424,4536,Undirected
4424,5575,Undirected
4424,5646,Undirected
4424,6129,Undirected
4424,6605,Undirected
4424,6644,Undirected
4425,6136,Undirected
4425,6687,Undirected
4425,7548,Undirected
4425,7553,Undirected
4425,4515,Undirected
4425,5340,Undirected
4425,5346,Undirected
4425,5945,Undirected
4425,7317,Undirected
4425,4856,Undirected
4425,5211,Undirected
4425,5214,Undirected
4425,5499,Undirected
4425,5859,Undirected
4425,6475,Undirected
4425,6771,Undirected
4425,6786,Undirected
4425,7197,Undirected
4425,7261,Undirected
4425,7425,Undirected
4426,6944,Undirected
4426,7015,Undirected
4426,7073,Undirected
4426,7310,Undirected
4427,5022,Undirected
4427,5023,Undirected
4427,6577,Undirected
4427,6981,Undirected
4428,6530,Undirected
4428,4616,Undirected
4429,4562,Undirected
4429,4654,Undirected
4429,4673,Undirected
4429,5355,Undirected
4430,4498,Undirected
4430,4524,Undirected
4430,4994,Undirected
4430,5134,Undirected
4430,5898,Undirected
4430,4996,Undirected
4430,6224,Undirected
4430,6931,Undirected
4430,6934,Undirected
4430,7262,Undirected
4431,5671,Undirected
4431,5922,Undirected
4431,5923,Undirected
4431,6061,Undirected
4431,7200,Undirected
4431,5234,Undirected
4431,5727,Undirected
4431,5883,Undirected
4431,4433,Undirected
4432,4819,Undirected
4432,5045,Undirected
4432,5089,Undirected
4432,5104,Undirected
4432,5146,Undirected
4432,5477,Undirected
4432,5600,Undirected
4432,5787,Undirected
4432,6105,Undirected
4432,6600,Undirected
4432,6729,Undirected
4432,7116,Undirected
4432,7126,Undirected
4432,7241,Undirected
4432,7437,Undirected
4432,7571,Undirected
4433,4579,Undirected
4433,4635,Undirected
4433,4653,Undirected
4433,5529,Undirected
4433,5650,Undirected
4433,6177,Undirected
4433,6278,Undirected
4433,4447,Undirected
4433,4525,Undirected
4433,4631,Undirected
4433,4654,Undirected
4433,5168,Undirected
4433,5244,Undirected
4433,5361,Undirected
4433,5397,Undirected
4433,5510,Undirected
4433,5571,Undirected
4433,5714,Undirected
4433,5772,Undirected
4433,5817,Undirected
4433,6159,Undirected
4433,6208,Undirected
4433,6526,Undirected
4433,6528,Undirected
4433,6606,Undirected
4433,6775,Undirected
4433,6970,Undirected
4435,4764,Undirected
4435,4796,Undirected
4435,5245,Undirected
4435,5359,Undirected
4435,5739,Undirected
4435,5964,Undirected
4435,6159,Undirected
4435,6424,Undirected
4435,6681,Undirected
4435,6865,Undirected
4435,7183,Undirected
4435,7330,Undirected
4435,4498,Undirected
4435,4764,Undirected
4435,4883,Undirected
4435,5205,Undirected
4435,5338,Undirected
4435,5546,Undirected
4435,5881,Undirected
4435,6159,Undirected
4435,6183,Undirected
4435,7520,Undirected
4436,5158,Undirected
4436,6561,Undirected
4436,7079,Undirected
4436,5116,Undirected
4436,5281,Undirected
4436,6723,Undirected
4437,4574,Undirected
4437,6072,Undirected
4437,6339,Undirected
4437,6478,Undirected
4437,6750,Undirected
4437,6844,Undirected
4438,5699,Undirected
4438,5878,Undirected
4438,6177,Undirected
4438,7143,Undirected
4438,7171,Undirected
4438,4627,Undirected
4438,6060,Undirected
4438,6115,Undirected
4438,5051,Undirected
4438,6013,Undirected
4438,6540,Undirected
4438,6683,Undirected
4438,6828,Undirected
4438,7143,Undirected
4438,7446,Undirected
4439,4465,Undirected
4439,5130,Undirected
4439,5173,Undirected
4439,5181,Undirected
4439,5223,Undirected
4439,5505,Undirected
4439,5778,Undirected
4439,5882,Undirected
4439,6044,Undirected
4439,6532,Undirected
4439,7031,Undirected
4439,7528,Undirected
4440,4731,Undirected
4441,4540,Undirected
4441,4669,Undirected
4441,5283,Undirected
4441,5294,Undirected
4441,7032,Undirected
4441,7383,Undirected
4443,5128,Undirected
4443,6218,Undirected
4444,4978,Undirected
4444,5342,Undirected
4444,5581,Undirected
4444,7231,Undirected
4445,4640,Undirected
4445,5486,Undirected
4445,5764,Undirected
4445,5865,Undirected
4445,5866,Undirected
4445,5968,Undirected
4445,6805,Undirected
4446,4791,Undirected
4446,5277,Undirected
4446,5314,Undirected
4446,5344,Undirected
4446,5348,Undirected
4446,5428,Undirected
4446,5595,Undirected
4446,5795,Undirected
4446,5955,Undirected
4446,6056,Undirected
4446,6071,Undirected
4446,6173,Undirected
4446,6465,Undirected
4446,6498,Undirected
4446,7198,Undirected
4447,4525,Undirected
4447,4631,Undirected
4447,4654,Undirected
4447,5168,Undirected
4447,5244,Undirected
4447,5361,Undirected
4447,5397,Undirected
4447,5510,Undirected
4447,5571,Undirected
4447,5714,Undirected
4447,5772,Undirected
4447,5817,Undirected
4447,6159,Undirected
4447,6208,Undirected
4447,6526,Undirected
4447,6528,Undirected
4447,6606,Undirected
4447,6775,Undirected
4447,6970,Undirected
4448,6621,Undirected
4449,4491,Undirected
4449,5216,Undirected
4449,7087,Undirected
4449,7367,Undirected
4450,4768,Undirected
4450,4779,Undirected
4450,5092,Undirected
4450,6294,Undirected
4450,4515,Undirected
4450,5054,Undirected
4450,5879,Undirected
4450,6249,Undirected
4450,6803,Undirected
4450,5054,Undirected
4450,5254,Undirected
4450,5394,Undirected
4450,5671,Undirected
4450,6135,Undirected
4450,5430,Undirected
4450,5469,Undirected
4450,6294,Undirected
4451,6340,Undirected
4451,7541,Undirected
4451,7557,Undirected
4452,5185,Undirected
4452,5841,Undirected
4452,5891,Undirected
4452,6611,Undirected
4452,6997,Undirected
4452,5185,Undirected
4452,5328,Undirected
4452,5841,Undirected
4452,5891,Undirected
4452,6391,Undirected
4452,6469,Undirected
4452,6611,Undirected
4452,6997,Undirected
4453,4738,Undirected
4453,5986,Undirected
4453,6326,Undirected
4453,7003,Undirected
4453,7049,Undirected
4453,7251,Undirected
4454,4874,Undirected
4454,5094,Undirected
4454,5586,Undirected
4454,4708,Undirected
4454,5174,Undirected
4454,6029,Undirected
4454,6178,Undirected
4454,6685,Undirected
4454,7551,Undirected
4455,4675,Undirected
4455,4735,Undirected
4455,5260,Undirected
4455,6468,Undirected
4456,4541,Undirected
4456,4923,Undirected
4456,5131,Undirected
4456,5608,Undirected
4456,5863,Undirected
4456,5945,Undirected
4456,6379,Undirected
4456,6471,Undirected
4456,6555,Undirected
4457,6281,Undirected
4457,6313,Undirected
4457,6504,Undirected
4457,7422,Undirected
4457,7553,Undirected
4458,4479,Undirected
4458,4908,Undirected
4458,5292,Undirected
4458,6176,Undirected
4458,6199,Undirected
4458,6645,Undirected
4458,7162,Undirected
4459,7051,Undirected
4461,4462,Undirected
4461,6329,Undirected
4461,6572,Undirected
4461,6760,Undirected
4462,6329,Undirected
4462,6572,Undirected
4462,6760,Undirected
4463,4733,Undirected
4463,5754,Undirected
4463,6211,Undirected
4463,6570,Undirected
4463,6599,Undirected
4463,6644,Undirected
4463,6832,Undirected
4463,6922,Undirected
4464,5589,Undirected
4464,6233,Undirected
4465,5130,Undirected
4465,5173,Undirected
4465,5181,Undirected
4465,5223,Undirected
4465,5505,Undirected
4465,5778,Undirected
4465,5882,Undirected
4465,6044,Undirected
4465,6532,Undirected
4465,7031,Undirected
4465,7528,Undirected
4465,4935,Undirected
4466,5661,Undirected
4466,7271,Undirected
4467,4980,Undirected
4467,5380,Undirected
4467,5906,Undirected
4467,6375,Undirected
4467,7154,Undirected
4468,5715,Undirected
4468,5875,Undirected
4468,6054,Undirected
4468,6055,Undirected
4468,6592,Undirected
4468,7434,Undirected
4468,7532,Undirected
4469,4633,Undirected
4469,4759,Undirected
4469,5041,Undirected
4469,5867,Undirected
4469,6574,Undirected
4469,7544,Undirected
4470,4529,Undirected
4470,6627,Undirected
4471,5053,Undirected
4471,6664,Undirected
4471,4582,Undirected
4471,4815,Undirected
4471,4832,Undirected
4471,5212,Undirected
4471,5334,Undirected
4471,5339,Undirected
4471,5447,Undirected
4471,5578,Undirected
4471,5654,Undirected
4471,5867,Undirected
4471,6271,Undirected
4471,6429,Undirected
4471,6618,Undirected
4471,6664,Undirected
4471,6696,Undirected
4471,6716,Undirected
4471,6932,Undirected
4471,7185,Undirected
4471,7446,Undirected
4471,7557,Undirected
4472,4619,Undirected
4472,5900,Undirected
4472,6757,Undirected
4472,7290,Undirected
4472,7539,Undirected
4473,5314,Undirected
4473,5520,Undirected
4473,5662,Undirected
4473,6053,Undirected
4473,6315,Undirected
4473,6484,Undirected
4473,6838,Undirected
4473,7351,Undirected
4474,4475,Undirected
4474,4621,Undirected
4474,5565,Undirected
4474,5800,Undirected
4474,6210,Undirected
4474,6290,Undirected
4474,6348,Undirected
4474,6364,Undirected
4475,4621,Undirected
4475,5565,Undirected
4475,5800,Undirected
4475,6210,Undirected
4475,6290,Undirected
4475,6348,Undirected
4475,6364,Undirected
4476,4941,Undirected
4476,5355,Undirected
4476,6087,Undirected
4476,6831,Undirected
4476,6931,Undirected
4476,7482,Undirected
4476,4923,Undirected
4476,4941,Undirected
4476,5378,Undirected
4476,5501,Undirected
4476,6956,Undirected
4477,5056,Undirected
4477,6040,Undirected
4477,6933,Undirected
4477,7258,Undirected
4477,7322,Undirected
4477,7431,Undirected
4477,7510,Undirected
4477,4732,Undirected
4477,5403,Undirected
4477,5500,Undirected
4477,5614,Undirected
4477,7291,Undirected
4477,4500,Undirected
4477,5654,Undirected
4477,5775,Undirected
4477,5776,Undirected
4477,6349,Undirected
4477,6844,Undirected
4477,7028,Undirected
4477,7459,Undirected
4477,4582,Undirected
4477,5440,Undirected
4477,6418,Undirected
4478,5606,Undirected
4479,4686,Undirected
4479,4908,Undirected
4479,5292,Undirected
4479,6176,Undirected
4479,6199,Undirected
4479,6645,Undirected
4479,7162,Undirected
4480,4907,Undirected
4480,6412,Undirected
4480,7058,Undirected
4481,5037,Undirected
4481,5039,Undirected
4481,5042,Undirected
4481,5054,Undirected
4481,5055,Undirected
4481,6312,Undirected
4481,6691,Undirected
4481,4954,Undirected
4481,5037,Undirected
4481,5039,Undirected
4481,5042,Undirected
4481,5054,Undirected
4481,5055,Undirected
4481,6770,Undirected
4481,5233,Undirected
4481,6340,Undirected
4481,7280,Undirected
4482,4657,Undirected
4482,4808,Undirected
4482,4812,Undirected
4482,4873,Undirected
4482,5001,Undirected
4482,5298,Undirected
4482,5417,Undirected
4482,5420,Undirected
4482,5515,Undirected
4482,5518,Undirected
4482,6794,Undirected
4482,6928,Undirected
4482,7046,Undirected
4482,7108,Undirected
4482,7162,Undirected
4482,7423,Undirected
4482,7544,Undirected
4483,4891,Undirected
4484,7010,Undirected
4484,5077,Undirected
4484,6269,Undirected
4484,7514,Undirected
4484,7514,Undirected
4485,6316,Undirected
4485,6655,Undirected
4489,5981,Undirected
4489,6873,Undirected
4490,5189,Undirected
4491,5216,Undirected
4491,7087,Undirected
4491,7367,Undirected
4491,6647,Undirected
4491,7087,Undirected
4491,7367,Undirected
4491,7556,Undirected
4492,6544,Undirected
4492,6631,Undirected
4493,4804,Undirected
4493,4927,Undirected
4493,5066,Undirected
4493,5068,Undirected
4493,5199,Undirected
4493,5634,Undirected
4493,5874,Undirected
4493,5944,Undirected
4493,6033,Undirected
4493,6035,Undirected
4494,6014,Undirected
4494,7496,Undirected
4495,5671,Undirected
4495,6690,Undirected
4495,4883,Undirected
4495,6013,Undirected
4495,6552,Undirected
4495,6013,Undirected
4496,5482,Undirected
